,Area,LC4402_C_TYPACCOM,QS420EW_CELL,LC4402_C_TENHUK11,LC4408_C_AHTHUK11,LC4404EW_C_SIZHUK11,LC4404EW_C_ROOMS,LC4405EW_C_BEDROOMS,LC4408EW_C_PPBROOMHEW11,LC4402_C_CENHEATHUK11,LC4601EW_C_ECOPUK11,LC4202EW_C_ETHHUK11,LC4202EW_C_CARSNO
3191,E00000027,5,-2,6,1,1,2,1,2,2,5,4,2
3192,E00000027,5,-2,6,1,1,2,1,2,2,5,2,1
3193,E00000027,5,-2,6,1,1,2,2,1,2,5,3,1
3194,E00000027,5,-2,6,1,1,2,2,1,2,5,2,1
3195,E00000027,5,-2,6,1,1,2,2,1,2,15,4,1
3196,E00000027,5,-2,6,1,1,2,2,1,2,5,2,1
3197,E00000027,5,-2,6,1,1,2,2,1,2,5,7,1
3198,E00000027,5,-2,6,1,1,2,2,1,2,5,4,1
3199,E00000027,5,-2,6,1,1,2,2,1,2,5,4,1
3200,E00000027,5,-2,6,1,1,2,2,1,2,8,4,1
3201,E00000027,5,-2,6,1,1,3,1,2,2,5,4,1
3202,E00000027,5,-2,6,1,1,3,1,2,2,5,2,2
3203,E00000027,5,-2,6,1,1,3,1,2,2,5,4,1
3204,E00000027,5,-2,6,1,1,3,1,2,2,5,5,1
3205,E00000027,5,-2,6,1,1,3,1,2,2,5,2,2
3206,E00000027,5,-2,6,1,1,3,1,2,2,5,4,1
3207,E00000027,5,-2,6,1,1,3,1,2,2,5,2,1
3208,E00000027,4,-2,6,1,1,3,1,2,2,5,2,1
3209,E00000027,5,-2,6,1,1,3,1,2,2,5,8,2
3210,E00000027,5,-2,6,1,1,3,1,2,2,5,2,1
3211,E00000027,4,-2,6,1,1,3,1,2,2,5,2,1
3212,E00000027,5,-2,6,1,1,3,1,2,2,5,5,1
3213,E00000027,5,-2,6,1,1,3,2,1,2,5,2,1
3214,E00000027,5,-2,6,1,1,3,2,1,2,5,8,1
3215,E00000027,5,-2,6,1,1,4,1,2,2,4,4,1
3216,E00000027,5,-2,6,1,1,4,1,2,2,5,2,1
3217,E00000027,5,-2,6,1,1,4,1,2,1,5,2,1
3218,E00000027,5,-2,6,1,1,4,1,2,1,5,4,1
3219,E00000027,5,-2,6,1,1,4,1,2,1,5,4,1
3220,E00000027,5,-2,6,1,1,4,2,1,2,5,4,1
3221,E00000027,5,-2,6,1,1,4,2,1,2,5,2,1
3222,E00000027,5,-2,6,1,1,4,2,1,1,15,6,1
3223,E00000027,5,-2,6,1,1,4,2,1,2,5,4,1
3224,E00000027,5,-2,6,1,1,4,2,1,2,5,4,1
3225,E00000027,5,-2,6,1,1,4,4,1,2,5,4,1
3226,E00000027,5,-2,6,1,1,6,1,2,2,5,2,1
3227,E00000027,5,-2,6,1,1,6,1,2,2,5,2,1
3228,E00000027,5,-2,6,1,1,6,2,1,2,5,2,1
3229,E00000027,5,-2,6,3,2,1,1,4,2,5,2,1
3230,E00000027,5,-2,6,5,2,1,1,4,2,5,2,2
3231,E00000027,5,-2,6,2,2,2,1,4,1,5,4,1
3232,E00000027,5,-2,6,3,2,2,1,4,2,8,2,1
3233,E00000027,5,-2,6,5,2,2,1,4,2,5,4,1
3234,E00000027,5,-2,6,5,2,2,1,4,2,15,6,1
3235,E00000027,5,-2,6,5,2,2,1,4,2,5,4,1
3236,E00000027,5,-2,6,2,2,2,1,4,2,8,6,1
3237,E00000027,5,-2,6,5,2,2,1,4,2,5,6,1
3238,E00000027,5,-2,6,5,2,2,1,4,2,5,4,1
3239,E00000027,5,-2,6,3,2,2,1,4,2,5,2,1
3240,E00000027,5,-2,6,5,2,2,1,4,2,5,2,1
3241,E00000027,5,-2,6,3,2,2,1,4,2,5,2,1
3242,E00000027,5,-2,6,2,2,2,1,4,1,15,2,1
3243,E00000027,5,-2,6,2,2,2,1,4,2,5,4,1
3244,E00000027,5,-2,6,2,2,2,1,4,2,5,2,1
3245,E00000027,5,-2,6,3,2,2,1,4,2,5,2,1
3246,E00000027,5,-2,6,5,2,2,1,4,2,5,2,1
3247,E00000027,5,-2,6,3,2,2,1,4,2,5,6,1
3248,E00000027,5,-2,6,5,2,2,1,4,2,4,3,2
3249,E00000027,5,-2,6,2,2,2,1,4,2,5,2,1
3250,E00000027,5,-2,6,3,2,2,2,2,2,5,4,1
3251,E00000027,5,-2,6,3,2,2,2,2,2,5,6,1
3252,E00000027,5,-2,6,5,2,2,2,2,2,5,4,1
3253,E00000027,5,-2,6,2,2,2,2,2,2,5,4,1
3254,E00000027,5,-2,6,5,2,3,1,4,2,8,2,2
3255,E00000027,5,-2,6,5,2,3,1,4,2,5,6,1
3256,E00000027,5,-2,6,5,2,3,1,4,2,5,2,1
3257,E00000027,5,-2,6,3,2,3,1,4,2,5,2,2
3258,E00000027,5,-2,6,5,2,3,1,4,2,8,4,1
3259,E00000027,5,-2,6,5,2,3,1,4,2,7,3,1
3260,E00000027,5,-2,6,2,2,3,1,4,2,5,5,1
3261,E00000027,5,-2,6,5,2,3,1,4,2,14,2,1
3262,E00000027,5,-2,6,3,2,3,2,2,2,5,6,1
3263,E00000027,5,-2,6,3,2,3,2,2,2,4,8,1
3264,E00000027,5,-2,6,3,2,4,1,4,2,5,2,1
3265,E00000027,5,-2,6,2,2,4,1,4,2,5,2,1
3266,E00000027,5,-2,6,3,2,4,1,4,2,5,4,1
3267,E00000027,5,-2,6,2,2,4,1,4,2,14,6,1
3268,E00000027,5,-2,6,5,2,4,1,4,2,5,6,1
3269,E00000027,5,-2,6,2,2,4,2,2,2,5,6,1
3270,E00000027,5,-2,6,3,2,5,2,2,2,12,6,1
3271,E00000027,5,-2,6,5,3,2,1,4,2,8,2,1
3272,E00000027,3,-2,6,5,3,4,3,2,2,5,4,1
3273,E00000027,5,-2,6,2,3,4,3,2,2,15,4,1
3274,E00000027,5,-2,6,5,3,4,3,2,2,5,8,1
3275,E00000027,5,-2,6,3,3,4,4,2,2,5,4,1
3276,E00000027,5,-2,6,3,3,5,3,2,2,5,4,1
3277,E00000027,5,-2,6,2,3,5,3,2,2,15,4,2
3278,E00000027,5,-2,6,2,3,5,3,2,2,5,2,1
3279,E00000027,5,-2,6,3,3,6,1,4,2,5,2,1
3280,E00000027,5,-2,6,3,3,6,3,2,2,5,2,1
3281,E00000027,4,-2,6,2,4,3,1,4,2,5,6,1
3282,E00000027,5,-2,6,5,4,6,4,2,2,5,2,1
3283,E00000027,5,-2,6,3,4,6,4,2,2,5,4,1
3284,E00000027,3,-2,6,5,4,6,4,2,2,5,2,1
3285,E00000027,-2,27,-2,5,8,8,8,2,2,-1,5,1
3286,E00000027,-2,28,-2,5,12,12,12,2,2,11,5,1
3287,E00000027,-2,30,-2,5,0.0,0.0,0.0,2,2,-1,5,1
3288,E00000027,-2,30,-2,5,0.0,0.0,0.0,2,2,-1,5,1
3289,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3290,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3291,E00000027,3,-2,6,-1,0,6,4,1,2,-1,-1,1
3292,E00000027,5,-2,6,-1,0,4,1,1,2,-1,-1,1
3293,E00000027,5,-2,6,-1,0,5,2,1,2,-1,-1,1
3294,E00000027,5,-2,3,-1,0,2,2,1,2,-1,-1,1
3295,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3296,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3297,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3298,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3299,E00000027,5,-2,2,-1,0,4,1,1,2,-1,-1,1
3300,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3301,E00000027,5,-2,3,-1,0,3,2,1,2,-1,-1,1
3302,E00000027,5,-2,3,-1,0,4,1,1,2,-1,-1,1
3303,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3304,E00000027,5,-2,6,-1,0,2,1,1,1,-1,-1,1
3305,E00000027,5,-2,6,-1,0,6,4,1,1,-1,-1,1
3306,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3307,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3308,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3309,E00000027,5,-2,6,-1,0,4,1,1,2,-1,-1,1
3310,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3311,E00000027,5,-2,2,-1,0,4,2,1,2,-1,-1,1
3312,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3313,E00000027,5,-2,6,-1,0,4,2,1,2,-1,-1,1
3314,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3315,E00000027,5,-2,3,-1,0,2,2,1,2,-1,-1,1
3316,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3317,E00000027,5,-2,6,-1,0,6,2,1,2,-1,-1,1
3318,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3319,E00000027,5,-2,3,-1,0,3,2,1,2,-1,-1,1
3320,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3321,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3322,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3323,E00000027,5,-2,6,-1,0,6,1,1,2,-1,-1,1
3324,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3325,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3326,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3327,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3328,E00000027,5,-2,2,-1,0,1,1,1,2,-1,-1,1
3329,E00000027,5,-2,5,-1,0,2,2,1,2,-1,-1,1
3330,E00000027,5,-2,5,-1,0,1,1,1,2,-1,-1,1
3331,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3332,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3333,E00000027,5,-2,6,-1,0,2,2,1,1,-1,-1,1
3334,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3335,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3336,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3337,E00000027,5,-2,2,-1,0,2,2,1,2,-1,-1,1
3338,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3339,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3340,E00000027,5,-2,2,-1,0,2,1,1,2,-1,-1,1
3341,E00000027,5,-2,2,-1,0,2,1,1,2,-1,-1,1
3342,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3343,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3344,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3345,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3346,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3347,E00000027,2,-2,6,-1,0,3,3,1,2,-1,-1,1
3348,E00000027,5,-2,2,-1,0,2,1,1,2,-1,-1,1
3349,E00000027,5,-2,6,-1,0,4,3,1,2,-1,-1,1
3350,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3351,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3352,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3353,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3354,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3355,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3356,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3357,E00000027,5,-2,3,-1,0,1,1,1,2,-1,-1,1
3358,E00000027,5,-2,6,-1,0,6,1,1,2,-1,-1,1
3359,E00000027,3,-2,6,-1,0,6,4,1,2,-1,-1,1
3360,E00000027,5,-2,2,-1,0,3,2,1,2,-1,-1,1
3361,E00000027,5,-2,2,-1,0,2,2,1,2,-1,-1,1
3362,E00000027,5,-2,3,-1,0,3,1,1,2,-1,-1,1
3363,E00000027,5,-2,6,-1,0,4,1,1,2,-1,-1,1
3364,E00000027,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3365,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3366,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3367,E00000027,5,-2,3,-1,0,5,2,1,2,-1,-1,1
3368,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3369,E00000027,5,-2,3,-1,0,4,1,1,2,-1,-1,1
3370,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3371,E00000027,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3372,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3373,E00000027,5,-2,2,-1,0,1,1,1,2,-1,-1,1
3374,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3375,E00000027,5,-2,6,-1,0,4,4,1,2,-1,-1,1
3376,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3377,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3378,E00000027,5,-2,5,-1,0,1,1,1,2,-1,-1,1
3379,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3380,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3381,E00000027,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3382,E00000027,5,-2,3,-1,0,6,1,1,2,-1,-1,1
3383,E00000027,5,-2,3,-1,0,1,1,1,2,-1,-1,1
3384,E00000027,5,-2,2,-1,0,2,1,1,2,-1,-1,1
3385,E00000027,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3386,E00000027,5,-2,3,-1,0,2,2,1,2,-1,-1,1
3387,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3388,E00000027,5,-2,2,-1,0,3,1,1,2,-1,-1,1
3389,E00000027,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3390,E00000027,5,-2,3,-1,0,3,1,1,2,-1,-1,1
3391,E00000028,5,-2,2,1,1,2,1,2,2,14,2,1
3392,E00000028,5,-2,2,1,1,2,2,1,1,5,2,1
3393,E00000028,5,-2,2,1,1,3,1,2,2,4,2,1
3394,E00000028,5,-2,2,1,1,3,2,1,2,16,2,1
3395,E00000028,5,-2,2,1,1,4,1,2,1,5,2,2
3396,E00000028,5,-2,2,1,1,4,1,2,2,9,2,2
3397,E00000028,5,-2,2,1,1,4,2,1,2,8,2,1
3398,E00000028,5,-2,2,2,2,2,1,4,2,14,5,1
3399,E00000028,5,-2,2,2,2,3,1,4,1,5,4,1
3400,E00000028,5,-2,2,2,2,3,1,4,2,7,2,3
3401,E00000028,5,-2,2,2,2,3,3,2,2,8,2,2
3402,E00000028,5,-2,3,1,1,2,1,2,2,5,2,3
3403,E00000028,5,-2,3,1,1,2,1,2,2,5,2,1
3404,E00000028,5,-2,3,1,1,2,1,2,2,5,6,1
3405,E00000028,5,-2,3,1,1,3,1,2,1,5,4,2
3406,E00000028,5,-2,3,1,1,3,1,2,2,8,2,2
3407,E00000028,5,-2,3,1,1,3,1,2,2,8,6,1
3408,E00000028,5,-2,3,1,1,3,1,2,2,5,2,3
3409,E00000028,5,-2,3,1,1,3,1,2,2,5,2,2
3410,E00000028,5,-2,3,2,2,2,1,4,2,5,7,1
3411,E00000028,5,-2,3,2,2,4,2,2,2,9,2,2
3412,E00000028,5,-2,3,2,3,5,2,3,1,8,4,1
3413,E00000028,5,-2,6,1,1,1,1,2,2,5,2,1
3414,E00000028,5,-2,6,1,1,1,1,2,2,15,2,1
3415,E00000028,5,-2,6,1,1,1,1,2,2,14,2,3
3416,E00000028,5,-2,6,1,1,1,1,2,2,5,4,1
3417,E00000028,5,-2,6,1,1,1,1,2,2,5,2,2
3418,E00000028,5,-2,6,1,1,1,1,2,2,9,2,1
3419,E00000028,5,-2,6,1,1,1,1,2,1,8,2,1
3420,E00000028,5,-2,6,1,1,1,1,2,2,11,4,1
3421,E00000028,5,-2,6,1,1,1,1,2,1,4,4,1
3422,E00000028,2,-2,6,1,1,1,1,2,2,15,2,3
3423,E00000028,5,-2,6,1,1,1,1,2,2,15,8,1
3424,E00000028,5,-2,6,1,1,1,1,2,1,5,2,1
3425,E00000028,5,-2,6,1,1,1,1,2,1,5,2,1
3426,E00000028,5,-2,6,1,1,1,1,2,1,5,2,1
3427,E00000028,5,-2,6,1,1,1,1,2,2,8,2,1
3428,E00000028,5,-2,6,1,1,2,1,2,2,15,6,1
3429,E00000028,5,-2,6,1,1,2,1,2,1,5,2,1
3430,E00000028,5,-2,6,1,1,2,1,2,2,5,2,2
3431,E00000028,5,-2,6,1,1,2,1,2,2,5,2,1
3432,E00000028,5,-2,6,1,1,2,1,2,2,8,7,1
3433,E00000028,5,-2,6,1,1,2,1,2,2,15,5,1
3434,E00000028,5,-2,6,1,1,2,1,2,2,5,2,1
3435,E00000028,5,-2,6,1,1,2,1,2,2,9,6,1
3436,E00000028,5,-2,6,1,1,2,1,2,2,8,2,1
3437,E00000028,5,-2,6,1,1,2,1,2,1,8,2,1
3438,E00000028,5,-2,6,1,1,2,1,2,2,5,4,1
3439,E00000028,5,-2,6,1,1,2,1,2,1,15,4,1
3440,E00000028,5,-2,6,1,1,2,1,2,2,11,2,1
3441,E00000028,5,-2,6,1,1,2,1,2,2,5,4,1
3442,E00000028,5,-2,6,1,1,2,1,2,2,5,2,1
3443,E00000028,5,-2,6,1,1,2,2,1,2,8,2,1
3444,E00000028,5,-2,6,1,1,2,2,1,2,15,2,2
3445,E00000028,5,-2,6,1,1,2,2,1,1,5,2,1
3446,E00000028,5,-2,6,1,1,3,1,2,2,5,2,1
3447,E00000028,5,-2,6,1,1,3,1,2,2,15,4,1
3448,E00000028,5,-2,6,1,1,3,1,2,1,8,6,1
3449,E00000028,5,-2,6,1,1,3,1,2,2,5,4,1
3450,E00000028,5,-2,6,1,1,3,1,2,2,5,8,2
3451,E00000028,5,-2,6,1,1,3,1,2,2,4,4,1
3452,E00000028,5,-2,6,1,1,3,1,2,1,5,6,1
3453,E00000028,5,-2,6,1,1,3,1,2,2,5,2,1
3454,E00000028,5,-2,6,1,1,3,1,2,1,5,7,1
3455,E00000028,5,-2,6,1,1,3,1,2,2,15,2,1
3456,E00000028,5,-2,6,1,1,3,1,2,1,8,4,1
3457,E00000028,5,-2,6,1,1,3,1,2,1,5,2,1
3458,E00000028,5,-2,6,1,1,3,1,2,2,8,2,2
3459,E00000028,5,-2,6,1,1,3,1,2,1,5,6,1
3460,E00000028,5,-2,6,1,1,3,1,2,2,5,8,1
3461,E00000028,5,-2,6,1,1,3,1,2,2,15,6,1
3462,E00000028,5,-2,6,1,1,3,1,2,2,15,4,1
3463,E00000028,5,-2,6,1,1,3,1,2,2,5,7,1
3464,E00000028,5,-2,6,1,1,3,2,1,2,5,4,1
3465,E00000028,5,-2,6,1,1,3,2,1,1,8,4,1
3466,E00000028,5,-2,6,1,1,3,2,1,2,14,6,1
3467,E00000028,5,-2,6,1,1,3,2,1,1,5,4,1
3468,E00000028,5,-2,6,1,1,3,3,1,2,5,2,2
3469,E00000028,5,-2,6,1,1,4,1,2,1,5,2,1
3470,E00000028,5,-2,6,1,1,4,1,2,2,5,4,1
3471,E00000028,5,-2,6,1,1,4,1,2,2,5,4,1
3472,E00000028,5,-2,6,1,1,4,1,2,1,5,2,2
3473,E00000028,5,-2,6,1,1,4,3,1,1,5,4,1
3474,E00000028,5,-2,6,1,1,6,1,2,1,8,2,2
3475,E00000028,5,-2,6,1,1,6,1,2,1,5,4,1
3476,E00000028,5,-2,6,3,2,2,1,4,2,5,2,1
3477,E00000028,5,-2,6,3,2,2,1,4,1,5,6,1
3478,E00000028,5,-2,6,2,2,2,1,4,2,5,7,1
3479,E00000028,5,-2,6,5,2,2,1,4,1,15,4,1
3480,E00000028,5,-2,6,2,2,2,1,4,2,8,4,1
3481,E00000028,5,-2,6,5,2,2,1,4,2,8,2,2
3482,E00000028,5,-2,6,3,2,2,1,4,2,15,2,1
3483,E00000028,5,-2,6,2,2,2,1,4,2,15,6,1
3484,E00000028,5,-2,6,5,2,2,2,2,1,5,2,1
3485,E00000028,5,-2,6,5,2,2,2,2,2,5,2,1
3486,E00000028,5,-2,6,3,2,3,1,4,2,5,4,1
3487,E00000028,5,-2,6,3,2,3,1,4,2,5,6,1
3488,E00000028,5,-2,6,3,2,3,1,4,1,5,4,1
3489,E00000028,5,-2,6,5,2,3,1,4,1,15,6,1
3490,E00000028,5,-2,6,2,2,3,1,4,2,5,2,1
3491,E00000028,5,-2,6,3,2,3,2,2,2,5,2,2
3492,E00000028,5,-2,6,3,2,3,2,2,2,8,2,2
3493,E00000028,5,-2,6,2,2,4,1,4,2,8,6,1
3494,E00000028,5,-2,6,3,2,5,1,4,1,5,2,1
3495,E00000028,5,-2,6,5,2,5,1,4,2,9,4,1
3496,E00000028,5,-2,6,2,2,5,2,2,2,15,4,1
3497,E00000028,5,-2,6,3,3,2,2,3,2,15,4,1
3498,E00000028,5,-2,6,2,3,3,1,4,2,8,6,1
3499,E00000028,5,-2,6,5,4,4,2,4,1,5,2,1
3500,E00000028,5,-2,6,5,4,6,4,2,1,5,4,2
3501,E00000028,-2,30,-2,5,0.0,0.0,0.0,2,2,-1,5,1
3502,E00000028,5,-2,3,-1,0,3,2,1,2,-1,-1,1
3503,E00000028,5,-2,3,-1,0,3,1,1,2,-1,-1,1
3504,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3505,E00000028,5,-2,3,-1,0,3,2,1,1,-1,-1,1
3506,E00000028,5,-2,6,-1,0,2,1,1,1,-1,-1,1
3507,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3508,E00000028,5,-2,6,-1,0,3,1,1,1,-1,-1,1
3509,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3510,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3511,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3512,E00000028,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3513,E00000028,5,-2,6,-1,0,5,2,1,2,-1,-1,1
3514,E00000028,5,-2,6,-1,0,3,2,1,1,-1,-1,1
3515,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3516,E00000028,5,-2,6,-1,0,4,1,1,1,-1,-1,1
3517,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3518,E00000028,5,-2,2,-1,0,2,1,1,2,-1,-1,1
3519,E00000028,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3520,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3521,E00000028,5,-2,6,-1,0,3,2,1,2,-1,-1,1
3522,E00000028,5,-2,6,-1,0,1,1,1,1,-1,-1,1
3523,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3524,E00000028,5,-2,3,-1,0,2,1,1,2,-1,-1,1
3525,E00000028,5,-2,2,-1,0,3,1,1,2,-1,-1,1
3526,E00000028,5,-2,6,-1,0,2,2,1,2,-1,-1,1
3527,E00000028,5,-2,6,-1,0,3,1,1,1,-1,-1,1
3528,E00000028,5,-2,6,-1,0,4,2,1,2,-1,-1,1
3529,E00000028,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3530,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3531,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3532,E00000028,5,-2,2,-1,0,2,1,1,1,-1,-1,1
3533,E00000028,5,-2,6,-1,0,4,1,1,2,-1,-1,1
3534,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3535,E00000028,5,-2,6,-1,0,3,1,1,1,-1,-1,1
3536,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3537,E00000028,5,-2,6,-1,0,5,2,1,2,-1,-1,1
3538,E00000028,5,-2,6,-1,0,3,1,1,1,-1,-1,1
3539,E00000028,5,-2,6,-1,0,6,4,1,1,-1,-1,1
3540,E00000028,5,-2,6,-1,0,3,3,1,2,-1,-1,1
3541,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3542,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3543,E00000028,5,-2,6,-1,0,3,3,1,2,-1,-1,1
3544,E00000028,5,-2,6,-1,0,4,1,1,2,-1,-1,1
3545,E00000028,2,-2,6,-1,0,1,1,1,2,-1,-1,1
3546,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3547,E00000028,5,-2,6,-1,0,4,2,1,2,-1,-1,1
3548,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3549,E00000028,5,-2,6,-1,0,2,1,1,1,-1,-1,1
3550,E00000028,5,-2,6,-1,0,1,1,1,2,-1,-1,1
3551,E00000028,5,-2,6,-1,0,2,1,1,1,-1,-1,1
3552,E00000028,5,-2,2,-1,0,3,2,1,1,-1,-1,1
3553,E00000028,5,-2,6,-1,0,3,1,1,2,-1,-1,1
3554,E00000028,5,-2,6,-1,0,3,1,1,1,-1,-1,1
3555,E00000028,5,-2,6,-1,0,2,1,1,2,-1,-1,1
3556,E00000029,5,-2,2,1,1,2,1,2,2,14,2,1
3557,E00000029,5,-2,2,1,1,2,1,2,2,8,2,1
3558,E00000029,5,-2,2,1,1,2,2,1,1,5,2,1
3559,E00000029,5,-2,2,1,1,3,1,2,2,5,2,2
3560,E00000029,5,-2,2,1,1,3,1,2,2,5,5,1
3561,E00000029,5,-2,2,1,1,3,2,1,2,14,4,1
3562,E00000029,5,-2,2,1,1,4,1,2,2,14,2,1
3563,E00000029,5,-2,2,2,2,2,1,4,2,8,4,1
3564,E00000029,5,-2,2,2,2,5,3,2,2,5,2,1
3565,E00000029,5,-2,3,1,1,2,1,2,2,5,2,2
3566,E00000029,5,-2,3,1,1,2,2,1,2,5,4,1
3567,E00000029,5,-2,3,1,1,3,1,2,2,5,2,1
3568,E00000029,5,-2,3,1,1,3,1,2,2,8,4,1
3569,E00000029,5,-2,3,1,1,4,1,2,2,7,2,3
3570,E00000029,5,-2,3,1,1,4,2,1,2,5,2,2
3571,E00000029,5,-2,3,1,1,4,2,1,2,4,4,1
3572,E00000029,5,-2,3,2,2,4,2,2,2,5,2,2
3573,E00000029,5,-2,3,3,3,3,1,4,2,8,4,1
3574,E00000029,5,-2,5,1,1,1,1,2,2,5,3,1
3575,E00000029,5,-2,5,1,1,1,1,2,2,18,2,1
3576,E00000029,5,-2,5,1,1,1,1,2,2,8,7,1
3577,E00000029,5,-2,5,1,1,1,1,2,2,16,7,1
3578,E00000029,5,-2,5,1,1,2,1,2,2,16,2,1
3579,E00000029,5,-2,5,1,1,2,1,2,2,17,2,1
3580,E00000029,5,-2,5,1,1,2,1,2,2,18,2,1
3581,E00000029,5,-2,5,1,1,2,1,2,2,4,6,2
3582,E00000029,5,-2,5,1,1,3,1,2,2,5,4,1
3583,E00000029,5,-2,5,1,1,3,1,2,2,14,6,2
3584,E00000029,5,-2,5,1,1,3,1,2,2,5,2,1
3585,E00000029,5,-2,5,1,1,3,1,2,2,14,2,1
3586,E00000029,5,-2,5,1,1,3,1,2,2,14,6,1
3587,E00000029,5,-2,5,1,1,3,1,2,2,14,2,1
3588,E00000029,5,-2,5,1,1,3,1,2,2,14,3,1
3589,E00000029,5,-2,5,1,1,3,1,2,2,14,2,1
3590,E00000029,5,-2,5,1,1,3,1,2,2,5,5,1
3591,E00000029,5,-2,5,1,1,3,1,2,2,17,2,2
3592,E00000029,5,-2,5,1,1,3,1,2,2,5,2,1
3593,E00000029,5,-2,5,1,1,3,1,2,2,17,6,3
